simu_time,a1_x,positon_x_t,positon_x_t+1,distance_in_x
950741,9.809992742,0.263455331,0.265955448,0.002500117
950749,9.810015093,0.265955448,0.26845485,0.002499402
950758,9.809986222,0.26845485,0.270954996,0.002500146
950767,9.810007643,0.270954996,0.273455173,0.002500177
950777,9.810007643,0.273455173,0.275955319,0.002500146
950785,9.809986222,0.275955319,0.278455466,0.002500147
950793,9.810007643,0.278455466,0.280954838,0.002499372
950802,9.810000192,0.280954838,0.283455014,0.002500176
950813,9.810006711,0.283455014,0.285955161,0.002500147
950820,9.809986222,0.285955161,0.288455307,0.002500146
950831,9.810007643,0.288455307,0.290955454,0.002500147
950840,9.810000192,0.290955454,0.293454856,0.002499402
950849,9.810000192,0.293454856,0.295955002,0.002500146
950858,9.810000192,0.295955002,0.298455149,0.002500147
950867,9.810000192,0.298455149,0.300955325,0.002500176
950877,9.810000192,0.300955325,0.303455472,0.002500147
950887,9.810000192,0.303455472,0.305954844,0.002499372
950899,9.810000192,0.305954844,0.30845499,0.002500146
950909,9.810000192,0.30845499,0.310955167,0.002500177
950920,9.810000192,0.310955167,0.313455313,0.002500146
950929,9.810000192,0.313455313,0.31595546,0.002500147
950938,9.810000192,0.31595546,0.318454832,0.002499372
950947,9.810000192,0.318454832,0.320955008,0.002500176
950956,9.810000192,0.320955008,0.323455155,0.002500147
950965,9.810000192,0.323455155,0.325955302,0.002500147
950973,9.810000192,0.325955302,0.328455478,0.002500176
950982,9.810000192,0.328455478,0.33095485,0.002499372
950991,9.810000192,0.33095485,0.333454996,0.002500146
951000,9.810000192,0.333454996,0.335955143,0.002500147
951007,9.809992742,0.335955143,0.338455319,0.002500176
951016,9.810006711,0.338455319,0.340955466,0.002500147
951024,9.810000192,0.340955466,0.343454838,0.002499372
951033,9.810007643,0.343454838,0.345955014,0.002500176
951042,9.809992742,0.345955014,0.348455161,0.002500147
951051,9.810007643,0.348455161,0.350955307,0.002500146
951060,9.809992742,0.350955307,0.353455454,0.002500147
951069,9.810007643,0.353455454,0.355954856,0.002499402
951079,9.809986222,0.355954856,0.358455002,0.002500146
951089,9.810014162,0.358455002,0.360955149,0.002500147
951098,9.809992742,0.360955149,0.363455325,0.002500176
951107,9.810000192,0.363455325,0.365955472,0.002500147
951116,9.809992742,0.365955472,0.368454844,0.002499372
951126,9.810000192,0.368454844,0.37095499,0.002500146
951135,9.810013231,0.37095499,0.373455167,0.002500177
951143,9.809992742,0.373455167,0.375955313,0.002500146
951152,9.809992742,0.375955313,0.37845546,0.002500147
951162,9.810014162,0.37845546,0.380954832,0.002499372
951172,9.809992742,0.380954832,0.383455008,0.002500176
951180,9.810007643,0.383455008,0.385955155,0.002500147
951188,9.809986222,0.385955155,0.388455302,0.002500147
951198,9.810015093,0.388455302,0.390955478,0.002500176
951207,9.809986222,0.390955478,0.39345485,0.002499372
951216,9.810014162,0.39345485,0.395954996,0.002500146
951225,9.809986222,0.395954996,0.398455143,0.002500147
951233,9.810000192,0.398455143,0.400955319,0.002500176
951242,9.810014162,0.400955319,0.403455466,0.002500147
951251,9.809986222,0.403455466,0.405954838,0.002499372
951261,9.810014162,0.405954838,0.408454984,0.002500146
951269,9.809986222,0.408454984,0.410955161,0.002500177
951278,9.810007643,0.410955161,0.413455307,0.002500146
951287,9.809992742,0.413455307,0.415955454,0.002500147
951302,9.810014162,0.415955454,0.418454826,0.002499372
951314,9.810000192,0.418454826,0.420955002,0.002500176
951323,9.809986222,0.420955002,0.423455149,0.002500147
951337,9.810015093,0.423455149,0.425955296,0.002500147
951345,9.809993673,0.425955296,0.428455472,0.002500176
951354,9.809992742,0.428455472,0.430954844,0.002499372
951362,9.810014162,0.430954844,0.43345499,0.002500146
951372,9.809986222,0.43345499,0.435955137,0.002500147
951380,9.810006711,0.435955137,0.438455313,0.002500176
951391,9.810007643,0.438455313,0.44095546,0.002500147
951400,9.809986222,0.44095546,0.443454832,0.002499372
951412,9.810007643,0.443454832,0.445955008,0.002500176
951422,9.810007643,0.445955008,0.448455155,0.002500147
951433,9.809992742,0.448455155,0.450955302,0.002500147
951442,9.809992742,0.450955302,0.453455448,0.002500146
951453,9.810007643,0.453455448,0.45595485,0.002499402
951463,9.810000192,0.45595485,0.458454996,0.002500146
951472,9.810006711,0.458454996,0.460955143,0.002500147
951482,9.809985291,0.460955143,0.463455319,0.002500176
951490,9.810007643,0.463455319,0.465955466,0.002500147
951500,9.810007643,0.465955466,0.468454838,0.002499372
951511,9.810000192,0.468454838,0.470954984,0.002500146
951522,9.809986222,0.470954984,0.473455161,0.002500177
951531,9.810000192,0.473455161,0.475955278,0.002500117
951540,9.810014162,0.475955278,0.478455454,0.002500176
951550,9.809986222,0.478455454,0.480954826,0.002499372
951560,9.810014162,0.480954826,0.483455002,0.002500176
951569,9.810000192,0.483455002,0.485955119,0.002500117
951578,9.809992742,0.485955119,0.488455296,0.002500177
951587,9.810000192,0.488455296,0.490955472,0.002500176
951597,9.809993673,0.490955472,0.493454844,0.002499372
951607,9.810014162,0.493454844,0.49595502,0.002500176
951617,9.809986222,0.49595502,0.498455137,0.002500117
951628,9.810015093,0.498455137,0.500955343,0.002500206
951640,9.809979703,0.500955343,0.5034554,0.002500057
951651,9.810021613,0.5034554,0.505954862,0.002499462
951661,9.809992742,0.505954862,0.508455038,0.002500176
951671,9.810007643,0.508455038,0.510955215,0.002500177
951681,9.809986222,0.510955215,0.513455391,0.002500176
951690,9.810015093,0.513455391,0.515955448,0.002500057
951701,9.809986222,0.515955448,0.51845479,0.002499342
951712,9.810014162,0.51845479,0.520954967,0.002500177
951723,9.809987154,0.520954967,0.523455143,0.002500176
951732,9.810014162,0.523455143,0.525955319,0.002500176
951741,9.809992742,0.525955319,0.528455496,0.002500177
951750,9.809992742,0.528455496,0.530954838,0.002499342
951759,9.810014162,0.530954838,0.533455014,0.002500176
951768,9.809992742,0.533455014,0.535955191,0.002500177
951776,9.809992742,0.535955191,0.538455367,0.002500176
951784,9.810013231,0.538455367,0.540955544,0.002500177
951793,9.810000192,0.540955544,0.543454885,0.002499341
951802,9.809985291,0.543454885,0.545954943,0.002500058
951811,9.810014162,0.545954943,0.548455119,0.002500176
951820,9.809992742,0.548455119,0.550955296,0.002500177
951830,9.809992742,0.550955296,0.553455472,0.002500176
951839,9.810014162,0.553455472,0.555954814,0.002499342
951848,9.810000192,0.555954814,0.55845499,0.002500176
951856,9.809978772,0.55845499,0.560955167,0.002500177
951866,9.810021613,0.560955167,0.563455343,0.002500176
951875,9.809992742,0.563455343,0.56595552,0.002500177
951885,9.809992742,0.56595552,0.568454862,0.002499342
951894,9.810013231,0.568454862,0.570955038,0.002500176
951903,9.809986222,0.570955038,0.573455095,0.002500057
951911,9.810014162,0.573455095,0.575955272,0.002500177
951921,9.809986222,0.575955272,0.578455448,0.002500176
951929,9.810014162,0.578455448,0.580954909,0.002499461
951939,9.809987154,0.580954909,0.583454967,0.002500058
951949,9.810014162,0.583454967,0.585955143,0.002500176
951957,9.809992742,0.585955143,0.588455319,0.002500176
951966,9.810006711,0.588455319,0.590955496,0.002500177
951975,9.809987154,0.590955496,0.593454838,0.002499342
951985,9.810007643,0.593454838,0.595955014,0.002500176
951993,9.810007643,0.595955014,0.598455191,0.002500177
952002,9.809986222,0.598455191,0.600955248,0.002500057
952010,9.810007643,0.600955248,0.603455424,0.002500176
952018,9.810000192,0.603455424,0.605954885,0.002499461
952028,9.809992742,0.605954885,0.608455062,0.002500177
952037,9.810007643,0.608455062,0.610955119,0.002500057
952045,9.810007643,0.610955119,0.613455296,0.002500177
952054,9.810000192,0.613455296,0.615955472,0.002500176
952063,9.809986222,0.615955472,0.618454814,0.002499342
952072,9.810014162,0.618454814,0.62095499,0.002500176
952081,9.810000192,0.62095499,0.623455167,0.002500177
952091,9.809985291,0.623455167,0.625955343,0.002500176
952100,9.810007643,0.625955343,0.6284554,0.002500057
952109,9.810000192,0.6284554,0.630954862,0.002499462
952118,9.809992742,0.630954862,0.633455038,0.002500176
952127,9.810014162,0.633455038,0.635955215,0.002500177
952136,9.810000192,0.635955215,0.638455272,0.002500057
952146,9.809986222,0.638455272,0.640955448,0.002500176
952155,9.810007643,0.640955448,0.64345479,0.002499342
952164,9.809992742,0.64345479,0.645954967,0.002500177
952172,9.810015093,0.645954967,0.648455143,0.002500176
952181,9.810000192,0.648455143,0.650955319,0.002500176
952189,9.809986222,0.650955319,0.653455496,0.002500177
952197,9.810007643,0.653455496,0.655954838,0.002499342
952206,9.810014162,0.655954838,0.658455014,0.002500176
952214,9.809972252,0.658455014,0.660955191,0.002500177
952223,9.810020681,0.660955191,0.663455367,0.002500176
952233,9.809986222,0.663455367,0.665955424,0.002500057
952242,9.810014162,0.665955424,0.668454766,0.002499342
952250,9.809992742,0.668454766,0.670954943,0.002500177
952259,9.810007643,0.670954943,0.673455119,0.002500176
952268,9.809987154,0.673455119,0.675955296,0.002500177
952278,9.810007643,0.675955296,0.678455472,0.002500176
952289,9.810007643,0.678455472,0.680954814,0.002499342
952300,9.810000192,0.680954814,0.68345499,0.002500176
952310,9.809985291,0.68345499,0.685955167,0.002500177
952318,9.810015093,0.685955167,0.688455343,0.002500176
952327,9.809985291,0.688455343,0.69095552,0.002500177
952338,9.810007643,0.69095552,0.693454862,0.002499342
952348,9.810014162,0.693454862,0.695955038,0.002500176
952358,9.809978772,0.695955038,0.698455095,0.002500057
952367,9.810000192,0.698455095,0.700955272,0.002500177
952376,9.810000192,0.700955272,0.703455448,0.002500176
952385,9.810015093,0.703455448,0.705954909,0.002499461
952399,9.809985291,0.705954909,0.708454967,0.002500058
952410,9.810014162,0.708454967,0.710955143,0.002500176
952421,9.810006711,0.710955143,0.713455319,0.002500176
952430,9.809979703,0.713455319,0.715955496,0.002500177
952440,9.810000192,0.715955496,0.718454838,0.002499342
952450,9.810014162,0.718454838,0.720955014,0.002500176
952460,9.809986222,0.720955014,0.723455191,0.002500177
952470,9.810007643,0.723455191,0.725955248,0.002500057
952480,9.809992742,0.725955248,0.728455424,0.002500176
952490,9.810028132,0.728455424,0.730954885,0.002499461
952500,9.809972252,0.730954885,0.733455062,0.002500177
952509,9.810014162,0.733455062,0.735955119,0.002500057
952518,9.809979703,0.735955119,0.738455296,0.002500177
952527,9.810014162,0.738455296,0.740955472,0.002500176
952535,9.810000192,0.740955472,0.743454933,0.002499461
952545,9.810007643,0.743454933,0.74595499,0.002500057
952553,9.809992742,0.74595499,0.748455167,0.002500177
952562,9.810007643,0.748455167,0.750954628,0.002499461
952572,9.809992742,0.750954628,0.753453016,0.002498388
952580,9.809992742,0.753453016,0.755950749,0.002497733
952589,9.810000192,0.755950749,0.758449197,0.002498448
952598,9.810015093,0.758449197,0.760947645,0.002498448
952607,9.809992742,0.760947645,0.763446033,0.002498388
952616,9.810007643,0.763446033,0.765944541,0.002498508
952626,9.809972252,0.765944541,0.768442214,0.002497673
952635,9.810034651,0.768442214,0.770940661,0.002498447
952645,9.810000192,0.770940661,0.77343905,0.002498389
952653,9.809978772,0.77343905,0.775937498,0.002498448
952663,9.810000192,0.775937498,0.778435946,0.002498448
952672,9.810000192,0.778435946,0.780933619,0.002497673
952682,9.810014162,0.780933619,0.783432007,0.002498388
952692,9.809992742,0.783432007,0.785920918,0.002488911
952700,9.809992742,0.785920918,0.788403273,0.002482355
952709,9.810014162,0.788403273,0.790885568,0.002482295
952718,9.809992742,0.790885568,0.793367147,0.002481579
952727,9.810000192,0.793367147,0.795849562,0.002482415
952736,9.809992742,0.795849562,0.798331857,0.002482295
952745,9.810000192,0.798331857,0.800814152,0.002482295
952756,9.810028132,0.800814152,0.803296506,0.002482354
952765,9.809960145,0.803296506,0.805778086,0.00248158
952774,9.810028132,0.805778086,0.8082605,0.002482414
952783,9.809992742,0.8082605,0.810742795,0.002482295
952792,9.810000192,0.810742795,0.81322515,0.002482355
952802,9.810007643,0.81322515,0.815707505,0.002482355
952811,9.809979703,0.815707505,0.81815964,0.002452135
952820,9.810015093,0.81815964,0.820602715,0.002443075
952831,9.810000192,0.820602715,0.82304585,0.002443135
952840,9.810018819,0.82304585,0.825488865,0.002443015
952850,9.809972252,0.825488865,0.827931941,0.002443076
952860,9.810007643,0.827931941,0.8303743,0.002442359
952869,9.810007643,0.8303743,0.832817435,0.002443135
952878,9.809979703,0.832817435,0.83526051,0.002443075
952886,9.810034651,0.83526051,0.837703586,0.002443076
952895,9.809972252,0.837703586,0.84014672,0.002443134
952904,9.810015093,0.84014672,0.84258908,0.00244236
952913,9.809979703,0.84258908,0.845032156,0.002443076
952921,9.810020681,0.845032156,0.847422361,0.002390205
952931,9.809986222,0.847422361,0.849794269,0.002371908
952939,9.810007643,0.849794269,0.852166057,0.002371788
952947,9.810000192,0.852166057,0.854537189,0.002371132
952956,9.810000192,0.854537189,0.856909037,0.002371848
952966,9.810000192,0.856909037,0.859280884,0.002371847
952976,9.809992742,0.859280884,0.861652792,0.002371908
952985,9.810014162,0.861652792,0.86402458,0.002371788
952993,9.810000192,0.86402458,0.866395712,0.002371132
953001,9.809986222,0.866395712,0.868767619,0.002371907
953010,9.810000192,0.868767619,0.871139467,0.002371848
953020,9.810014162,0.871139467,0.873460948,0.002321481
953029,9.809992742,0.873460948,0.875720441,0.002259493
953037,9.809992742,0.875720441,0.877979159,0.002258718
953046,9.810007643,0.877979159,0.880238712,0.002259553
953054,9.810000192,0.880238712,0.882498145,0.002259433
953062,9.810007643,0.882498145,0.884757638,0.002259493
953071,9.810000192,0.884757638,0.887017131,0.002259493
953080,9.809986222,0.887017131,0.889275968,0.002258837
953089,9.810021613,0.889275968,0.891535461,0.002259493
953098,9.809965733,0.891535461,0.893794894,0.002259433
953106,9.810028132,0.893794894,0.896054387,0.002259493
953115,9.809992742,0.896054387,0.898198068,0.002143681
953123,9.810000192,0.898198068,0.900296509,0.002098441
953133,9.810000192,0.900296509,0.902395546,0.002099037
953142,9.809973184,0.902395546,0.904494584,0.002099038
953151,9.810052346,0.904494584,0.90659368,0.002099096
953160,9.809965733,0.90659368,0.908692718,0.002099038
953169,9.810014162,0.908692718,0.910791099,0.002098381
953178,9.810000192,0.910791099,0.912890196,0.002099097
953187,9.809974115,0.912890196,0.914989293,0.002099097
953196,9.810040239,0.914989293,0.91708827,0.002098977
953204,9.809979703,0.91708827,0.919105411,0.002017141
953213,9.810000192,0.919105411,0.920994103,0.001888692
953221,9.809992742,0.920994103,0.922883451,0.001889348
953230,9.809988085,0.922883451,0.924772799,0.001889348
953238,9.810040239,0.924772799,0.926662147,0.001889348
953247,9.809972252,0.926662147,0.928551495,0.001889348
953256,9.810021613,0.928551495,0.930440247,0.001888752
953265,9.809986222,0.930440247,0.932329595,0.001889348
953274,9.810000192,0.932329595,0.934218884,0.001889289
953283,9.809968527,0.934218884,0.936108291,0.001889407
953292,9.810052346,0.936108291,0.93793118,0.001822889
953300,9.809992742,0.93793118,0.939568102,0.001636922
953310,9.809978772,0.939568102,0.941205502,0.0016374
953320,9.810014162,0.941205502,0.942842901,0.001637399
953330,9.809986222,0.942842901,0.94448036,0.001637459
953340,9.810015093,0.94448036,0.946117759,0.001637399
953350,9.810000192,0.946117759,0.947754681,0.001636922
953359,9.809992742,0.947754681,0.94939214,0.001637459
953369,9.809975046,0.94939214,0.951029539,0.001637399
953379,9.810040239,0.951029539,0.952666938,0.001637399
953389,9.809993673,0.952666938,0.954266369,0.001599431
953397,9.809992742,0.954266369,0.955624104,0.001357735
953412,9.809992742,0.955624104,0.956982374,0.00135827
953421,9.810021613,0.956982374,0.958340585,0.001358211
953429,9.809971321,0.958340585,0.959698737,0.001358152
953439,9.810007643,0.959698737,0.961057007,0.00135827
953447,9.810000192,0.961057007,0.962414801,0.001357794
953456,9.810020681,0.962414801,0.963773072,0.001358271
953465,9.809986222,0.963773072,0.965131223,0.001358151
953475,9.809985291,0.965131223,0.966489375,0.001358152
953486,9.810021613,0.966489375,0.967847645,0.00135827
953498,9.810000192,0.967847645,0.968973577,0.001125932
953507,9.810000192,0.968973577,0.970043778,0.001070201
953515,9.809985291,0.970043778,0.971114159,0.001070381
953524,9.810014162,0.971114159,0.97218436,0.001070201
953533,9.809972252,0.97218436,0.973254681,0.001070321
953542,9.810034651,0.973254681,0.974324584,0.001069903
953551,9.809986222,0.974324584,0.975394905,0.001070321
953559,9.810000192,0.975394905,0.976465166,0.001070261
953568,9.810000192,0.976465166,0.977535486,0.00107032
953577,9.809992742,0.977535486,0.978605688,0.001070202
953586,9.810000192,0.978605688,0.979653656,0.001047968
953595,9.810007643,0.979653656,0.980444252,0.000790596
953603,9.810000192,0.980444252,0.981234848,0.000790596
953611,9.810007643,0.981234848,0.982025504,0.000790656
953620,9.810007643,0.982025504,0.9828161,0.000790596
953628,9.809985291,0.9828161,0.983606517,0.000790417
953638,9.810000192,0.983606517,0.984397113,0.000790596
953648,9.810000192,0.984397113,0.985187709,0.000790596
953657,9.809985291,0.985187709,0.985978365,0.000790656
953667,9.810021613,0.985978365,0.986768961,0.000790596
953678,9.809985291,0.986768961,0.987559378,0.000790417
953687,9.810007643,0.987559378,0.988349974,0.000790596
953696,9.809986222,0.988349974,0.988936841,0.000586867
953704,9.810035582,0.988936841,0.989467919,0.000531078
953714,9.809978772,0.989467919,0.989999056,0.000531137
953722,9.809992742,0.989999056,0.990529954,0.000530898
953731,9.810028132,0.990529954,0.991061091,0.000531137
953741,9.809960145,0.991061091,0.991592169,0.000531078
953752,9.810021613,0.991592169,0.992123306,0.000531137
953761,9.810000192,0.992123306,0.992654383,0.000531077
953771,9.810007643,0.992654383,0.993185341,0.000530958
953781,9.809993673,0.993185341,0.993716419,0.000531078
953790,9.810000192,0.993716419,0.994247556,0.000531137
953798,9.809992742,0.994247556,0.994778693,0.000531137
953807,9.810020681,0.994778693,0.995128691,0.000349998
953820,9.809965733,0.995128691,0.995426476,0.000297785
953830,9.810028132,0.995426476,0.99572432,0.000297844
953839,9.81000578,0.99572432,0.996022224,0.000297904
953848,9.809972252,0.996022224,0.996320069,0.000297845
953857,9.810021613,0.996320069,0.996617973,0.000297904
953866,9.809992742,0.996617973,0.996915758,0.000297785
953875,9.809985291,0.996915758,0.997213662,0.000297904
953885,9.810034651,0.997213662,0.997511506,0.000297844
953895,9.809978772,0.997511506,0.99780941,0.000297904
953903,9.810000192,0.99780941,0.998107314,0.000297904
953912,9.809987154,0.998107314,0.998405039,0.000297725
953921,9.810021613,0.998405039,0.998702943,0.000297904
953929,9.809992742,0.998702943,0.998809874,0.000106931
953939,9.809979703,0.998809874,0.99890244,9.2566E-05
953951,9.810052346,0.99890244,0.998994946,9.2506E-05
953961,9.809960145,0.998994946,0.999087453,9.2507E-05
953972,9.809988085,0.999087453,0.999180019,9.2566E-05
953981,9.810028132,0.999180019,0.999272585,9.2566E-05
953990,9.810012299,0.999272585,0.999365091,9.2506E-05
953998,9.809965733,0.999365091,0.999457657,9.2566E-05
954007,9.810014162,0.999457657,0.999550164,9.2507E-05
954016,9.809985291,0.999550164,0.99964267,9.2506E-05
954028,9.810020681,0.99964267,0.999735236,9.2566E-05
954037,9.810000192,0.999735236,0.999827743,9.2507E-05
954047,9.809986222,0.999827743,0.999920309,9.2566E-05
954057,9.810020681,0.999920309,0.999999404,7.9095E-05
954067,9.809972252,0.999999404,0.999999404,0
954077,9.810020681,0.999999404,0.999999404,0
954087,9.809992742,0.999999404,0.999999404,0
954097,9.810000192,0.999999404,0.999999404,0
954108,9.809992742,0.999999404,0.999999404,0
954119,9.810007643,0.999999404,0.999999404,0
954128,9.810014162,0.999999404,0.999999404,0
954138,9.809978772,0.999999404,0.999999404,0
954146,9.810007643,0.999999404,0.999999404,0
954154,9.810000192,0.999999404,0.999999404,0
954163,9.810020681,0.999999404,0.999999404,0
954173,9.809941519,0.999999404,0.999999404,0
954180,9.810058865,0.999999404,0.999999404,0
954189,9.809972252,0.999999404,0.999999404,0
954198,9.810014162,0.999999404,0.999999404,0
954207,9.810000192,0.999999404,0.999999404,0
954216,9.809985291,0.999999404,0.999999404,0
954224,9.810007643,0.999999404,0.999999404,0
954233,9.809992742,0.999999404,0.999999404,0
954242,9.810007643,0.999999404,0.999999404,0
954251,9.809987154,0.999999404,0.999999404,0
954260,9.810034651,0.999999404,0.999999404,0
954270,9.809972252,0.999999404,0.999999404,0
954279,9.810000192,0.999999404,0.999999404,0
954290,9.810028132,0.999999404,0.999999404,0
954300,9.80994245,0.999999404,0.999999404,0
954308,9.810076561,0.999999404,0.999999404,0
954317,9.809953626,0.999999404,0.999999404,0
954327,9.810021613,0.999999404,0.999999404,0
954339,9.809961077,0.999999404,0.999999404,0
954350,9.810057934,0.999999404,0.999999404,0
954360,9.809935931,0.999999404,0.999999404,0
954370,9.810040239,0.999999404,0.999999404,0
954382,9.809992742,0.999999404,0.999999404,0
954391,9.810013231,0.999999404,0.999999404,0
954401,9.809978772,0.999999404,0.999999404,0
954412,9.810007643,0.999999404,0.999999404,0
954422,9.810000192,0.999999404,0.999999404,0
954432,9.810006711,0.999999404,0.999999404,0
954442,9.809979703,0.999999404,0.999999404,0
954452,9.810000192,0.999999404,0.999999404,0
954462,9.810021613,0.999999404,0.999999404,0
954472,9.809986222,0.999999404,0.999999404,0
954483,9.81003372,0.999999404,0.999999404,0
954493,9.809953626,0.999999404,0.999999404,0
954501,9.810040239,0.999999404,0.999999404,0
954511,9.809965733,0.999999404,0.999999404,0
954520,9.810014162,0.999999404,0.999999404,0
954530,9.809992742,0.999999404,0.999999404,0
954538,9.81003372,0.999999404,0.999999404,0
954547,9.809953626,0.999999404,0.999999404,0
954557,9.810046758,0.999999404,0.999999404,0
954565,9.809948038,0.999999404,0.999999404,0
954575,9.810021613,0.999999404,0.999999404,0
954586,9.81001975,0.999999404,0.999999404,0
954595,9.809978772,0.999999404,0.999999404,0
954604,9.810014162,0.999999404,0.999999404,0
954614,9.809986222,0.999999404,0.999999404,0
954623,9.810007643,0.999999404,0.999999404,0
954632,9.810014162,0.999999404,0.999999404,0
954642,9.809986222,0.999999404,0.999999404,0
954653,9.810000192,0.999999404,0.999999404,0
954662,9.810000192,0.999999404,0.999999404,0
954671,9.809992742,0.999999404,0.999999404,0
954680,9.810007643,0.999999404,0.999999404,0
954689,9.810000192,0.999999404,0.999999404,0
954698,9.809985291,0.999999404,0.999999404,0
954706,9.810040239,0.999999404,0.999999404,0
954717,9.809948038,0.999999404,0.999999404,0
954727,9.810040239,0.999999404,0.999999404,0
954737,9.809986222,0.999999404,0.999999404,0
954747,9.810000192,0.999999404,0.999999404,0
954756,9.810000192,0.999999404,0.999999404,0
954765,9.810014162,0.999999404,0.999999404,0
954775,9.809960145,0.999999404,0.999999404,0
954785,9.810014162,0.999999404,0.999999404,0
954795,9.810026269,0.999999404,0.999999404,0
954806,9.810000192,0.999999404,0.999999404,0
954815,9.810000192,0.999999404,0.999999404,0
954825,9.809972252,0.999999404,0.999999404,0
954835,9.810014162,0.999999404,0.999999404,0
954845,9.809986222,0.999999404,0.999999404,0
954855,9.810029063,0.999999404,0.999999404,0
954864,9.809986222,0.999999404,0.999999404,0
954874,9.810014162,0.999999404,0.999999404,0
954884,9.809960145,0.999999404,0.999999404,0
954893,9.810040239,0.999999404,0.999999404,0
954902,9.809972252,0.999999404,0.999999404,0
954912,9.810028132,0.999999404,0.999999404,0
954922,9.810000192,0.999999404,0.999999404,0
954931,9.809972252,0.999999404,0.999999404,0
954942,9.810015093,0.999999404,0.999999404,0
954950,9.809986222,0.999999404,0.999999404,0
954959,9.810028132,0.999999404,0.999999404,0
954969,9.809986222,0.999999404,0.999999404,0
954978,9.809974115,0.999999404,0.999999404,0
954988,9.810076561,0.999999404,0.999999404,0
954997,9.809948038,0.999999404,0.999999404,0
955007,9.809975978,0.999999404,0.999999404,0
955017,9.810028132,0.999999404,0.999999404,0
955027,9.809986222,0.999999404,0.999999404,0
955037,9.810026269,0.999999404,0.999999404,0
955048,9.810000192,0.999999404,0.999999404,0
955057,9.809972252,0.999999404,0.999999404,0
955067,9.810014162,0.999999404,0.999999404,0
955077,9.810014162,0.999999404,0.999999404,0
955087,9.809960145,0.999999404,0.999999404,0
955097,9.810028132,0.999999404,0.999999404,0
955107,9.810012299,0.999999404,0.999999404,0
955116,9.809986222,0.999999404,0.999999404,0
955125,9.809985291,0.999999404,0.999999404,0
955134,9.810028132,0.999999404,0.999999404,0
955143,9.809985291,0.999999404,0.999999404,0
955153,9.810000192,0.999999404,0.999999404,0
955163,9.810000192,0.999999404,0.999999404,0
955173,9.810000192,0.999999404,0.999999404,0
955183,9.810000192,0.999999404,0.999999404,0
955192,9.810014162,0.999999404,0.999999404,0
955201,9.809972252,0.999999404,0.999999404,0
955210,9.810014162,0.999999404,0.999999404,0
955220,9.809986222,0.999999404,0.999999404,0
955229,9.810028132,0.999999404,0.999999404,0
955238,9.810000192,0.999999404,0.999999404,0
955248,9.809960145,0.999999404,0.999999404,0
955258,9.810040239,0.999999404,0.999999404,0
955267,9.809972252,0.999999404,0.999999404,0
955278,9.810040239,0.999999404,0.999999404,0
955288,9.809948038,0.999999404,0.999999404,0
955298,9.810040239,0.999999404,0.999999404,0
955309,9.809986222,0.999999404,0.999999404,0
955319,9.810014162,0.999999404,0.999999404,0
955328,9.809960145,0.999999404,0.999999404,0
955337,9.810040239,0.999999404,0.999999404,0
955347,9.809985291,0.999999404,0.999999404,0
955355,9.810014162,0.999999404,0.999999404,0
955363,9.809985291,0.999999404,0.999999404,0
955372,9.810000192,0.999999404,0.999999404,0
955381,9.810000192,0.999999404,0.999999404,0
955390,9.809961077,0.999999404,0.999999404,0
955400,9.810052346,0.999999404,0.999999404,0
955409,9.810012299,0.999999404,0.999999404,0
955419,9.809972252,0.999999404,0.999999404,0
955427,9.809975978,0.999999404,0.999999404,0
955436,9.81004117,0.999999404,0.999999404,0
955446,9.809992742,0.999999404,0.999999404,0
955455,9.809985291,0.999999404,0.999999404,0
955464,9.810014162,0.999999404,0.999999404,0
955473,9.809992742,0.999999404,0.999999404,0
955483,9.809979703,0.999999404,0.999999404,0
955492,9.810046758,0.999999404,0.999999404,0
955501,9.809978772,0.999999404,0.999999404,0
955510,9.809987154,0.999999404,0.999999404,0
955521,9.809994604,0.999999404,0.999999404,0
955531,9.810028132,0.999999404,0.999999404,0
955541,9.809978772,0.999999404,0.999999404,0
955551,9.809992742,0.999999404,0.999999404,0
955561,9.810007643,0.999999404,0.999999404,0
955570,9.810007643,0.999999404,0.999999404,0
955580,9.810026269,0.999999404,0.999999404,0
955593,9.809971321,0.999999404,0.999999404,0
955603,9.809994604,0.999999404,0.999999404,0
955613,9.809994604,0.999999404,0.999999404,0
955623,9.810007643,0.999999404,0.999999404,0
955633,9.810045827,0.999999404,0.999999404,0
955641,9.809935931,0.999999404,0.999999404,0
955651,9.810020681,0.999999404,0.999999404,0
955661,9.810007643,0.999999404,0.999999404,0
955674,9.809972252,0.999999404,0.999999404,0
955687,9.810070973,0.999999404,0.999999404,0
955698,9.80994245,0.999999404,0.999999404,0
955708,9.810020681,0.999999404,0.999999404,0
955721,9.809978772,0.999999404,0.999999404,0
955731,9.810021613,0.999999404,0.999999404,0
955743,9.809992742,0.999999404,0.999999404,0
955753,9.810000192,0.999999404,0.999999404,0
955763,9.809992742,0.999999404,0.999999404,0
955775,9.810021613,0.999999404,0.999999404,0
955785,9.809985291,0.999999404,0.999999404,0
955798,9.810000192,0.999999404,0.999999404,0
955811,9.810000192,0.999999404,0.999999404,0
955822,9.809992742,0.999999404,0.999999404,0
955831,9.809987154,0.999999404,0.999999404,0
955840,9.810064453,0.999999404,0.999999404,0
955851,9.809935931,0.999999404,0.999999404,0
955860,9.810007643,0.999999404,0.999999404,0
955869,9.810028132,0.999999404,0.999999404,0
955879,9.809978772,0.999999404,0.999999404,0
